,Stkcd,Accper,Indcd,F100101B,F100102B,F100103C,F100201B,F100202B,F100203C,F100301B,F100302B,F100303C,F100401A,F100501A,F100601B,F100602B,F100603C,F100701A,F100801A,F100802A,F100901A,F100902A,F100903A,F100904A,F101001A,F101002A,F101101B,F101201B,F101202B,F101301B,F101302C
80032,002501,2013-03-31,C32,21.282101,17.903057999999998,19.316686999999998,2.823529,2.494598,2.6409119999999997,7.784092,4.418236,8.430695,2.897345,1.058443,21.282101,17.903057999999998,19.316686999999998,2.897345,5820918034.0,6945520502.0,1.409543,1.432822,1.6818669999999998,1.709643,0.70945,0.594577,,0.0,0.203248,56.766448,15.424420999999999
80076,000060,2012-12-31,C32,34.962324,34.962324,34.962324,1.012917,1.012917,1.012917,12.555157000000001,12.555157000000001,12.555157000000001,2.632098,1.8031400000000002,43.137941,43.137941,43.137941,3.324869,25640287503.0,25649739891.0,1.821926,2.476378,1.822597,2.477291,0.54887,0.548668,211.695906,0.004724,0.104359,15.934787,15.934787
80113,600531,2012-12-31,C32,87.317996,87.317996,87.317996,0.40471399999999996,0.40471399999999996,0.40471399999999996,33.273957,33.273957,33.273957,2.619536,0.6985819999999999,104.226508,104.226508,104.226508,2.694198,10499720423.0,10499720423.0,1.424113,1.4502629999999999,1.424113,1.4502629999999999,0.702192,0.702192,360.631579,0.002773,0.091083,28.049666,28.049666
80156,600255,2012-12-31,C32,165.09948799999998,165.09948799999998,165.09948799999998,0.646563,0.646563,0.646563,,,,2.013401,1.071044,246.859441,246.859441,246.859441,2.1368869999999998,3676483395.0,3676483395.0,1.531577,1.5532139999999999,1.531577,1.5532139999999999,0.652922,0.652922,,0.0,-0.081433,36.07647,36.07647
80207,000657,2013-03-31,C32,,,,1.601346,2.3813169999999997,1.6857369999999998,337.64355,,,9.151347999999999,6.700802,,,,9.151347999999999,1856405238.0,2659354826.0,4.841839,4.868353,6.936076,6.974058,0.206533,0.144174,,0.0,,,
80251,601388,2012-12-31,C32,29.926682,29.926682,29.926682,0.9299209999999999,0.9299209999999999,0.9299209999999999,36.378953,36.378953,36.378953,2.211405,1.366711,29.975781,29.975781,29.975781,2.211405,4389366765.0,6395980870.0,1.186776,1.218293,1.729314,1.7752400000000002,0.842619,0.578264,126.421053,0.007909999999999999,,16.125386,16.125386
80380,300034,2013-03-31,C32,50.746003,49.255675,52.090342,7.6965509999999995,8.014891,7.718346,54.580422999999996,,70.990845,3.5456550000000004,3.170538,49.775678000000006,48.539986,50.874015,3.6075980000000003,3647054907.0,3647054907.0,3.23279,3.295837,3.23279,3.295837,0.30933,0.30933,,0.0,0.046806,206.244118,53.478331000000004
80410,600961,2013-03-31,C32,,,,0.256276,0.24309699999999998,0.236975,7.9428350000000005,,26.296215999999998,4.1854059999999995,0.5046390000000001,,,,4.171741,7712105131.0,8930833255.0,1.178807,1.240078,1.365092,1.436045,0.8483149999999999,0.7325520000000001,,0.0,-0.41321499999999994,509.720733,
80586,002237,2012-12-31,C32,36.717216,36.717216,36.717216,1.000299,1.000299,1.000299,,,,3.3458309999999996,1.054324,36.329563,36.329563,36.329563,3.4018599999999997,16664373222.0,17558703944.0,1.6395490000000001,1.665846,1.727539,1.755248,0.609924,0.578858,,0.0,-0.24057699999999999,20.173385,20.173385
80635,000831,2013-03-31,C32,86.023397,211.395258,62.864167,5.701201999999999,25.997777,6.802217999999999,517.786354,,969.308491,10.282694000000001,10.700405,81.208616,211.395258,60.230815,10.282694000000001,16381194650.0,23084433125.0,6.817688,7.651155,9.607508000000001,10.782033,0.146677,0.104085,,0.0,,486.239367,24.285182
80691,000933,2013-03-31,C32,105.258675,39.455868,,0.44889399999999996,0.47741999999999996,0.45840299999999995,7.53286,23.251034,10.369931,1.2303629999999999,0.35475500000000004,62.334899,35.030949,1053.099409,1.687814,42921520290.0,43198866317.0,1.050793,1.2120870000000001,1.057583,1.219919,0.9516629999999999,0.9455530000000001,,0.0,-0.122178,118.94474699999999,40.909442
80798,002160,2013-03-31,C32,,,,1.110011,1.1787370000000001,1.1486319999999999,8.51892,,14.547075,3.713193,0.975324,,,,3.713193,3788259657.0,3858131892.0,1.6432,1.738721,1.6735080000000002,1.77079,0.6085689999999999,0.597547,,0.0,-0.078171,2734.316293,284.856418
80953,002333,2013-03-31,C32,27.801084000000003,42.039433,28.467271000000004,2.061356,2.884386,2.086062,17.243818,116.03834499999999,16.243818,1.78732,1.7950549999999998,27.801084000000003,42.039433,28.467271000000004,1.78732,2467045542.0,2507353107.0,1.6848759999999998,1.886742,1.712404,1.917568,0.593515,0.583974,,0.0,0.11323,183.638627,29.261678000000003
80966,300337,2012-12-31,C32,41.32609,41.32609,41.32609,2.932252,2.932252,2.932252,85.300837,85.300837,85.300837,2.525307,2.1524259999999997,41.32609,41.32609,41.32609,2.525307,2602515757.0,4470472669.0,1.315675,1.357528,2.260001,2.3318950000000003,0.760066,0.442478,258.362573,0.003871,,15.971860999999999,15.971860999999999
81009,300337,2013-03-31,C32,37.640603000000006,48.718257,,2.6707520000000002,2.655751,,77.693655,,,2.2732669999999997,1.7083830000000002,37.640603000000006,48.718257,,2.2732669999999997,2788004195.0,4365706568.0,1.2333020000000001,1.267284,1.9312150000000001,1.9844259999999998,0.8108310000000001,0.517809,,0.0,-0.089181,145.37098899999998,
81028,002428,2013-03-31,C32,84.967726,59.027139,70.34472099999999,21.55724,7.754503,13.802942000000002,,,,5.622252,4.722906,82.09575600000001,58.631567000000004,68.390451,5.7883629999999995,5407306586.0,8639083001.0,2.886244,3.1033209999999998,4.611262,4.958079,0.34647100000000003,0.21686,,0.0,0.074169,128.059282,40.136542999999996
81035,600392,2012-12-31,C32,40.610174,40.610174,40.610174,8.268873,8.268873,8.268873,36.866634000000005,36.866634000000005,36.866634000000005,6.708572,5.528134,40.114806,40.114806,40.114806,6.813096000000001,2818799508.0,2818799508.0,2.4222240000000004,2.513514,2.4222240000000004,2.513514,0.41284399999999993,0.41284399999999993,,0.0,0.621063,15.332991,15.332991
81061,002333,2012-12-31,C32,25.071156,25.071156,25.071156,1.858941,1.858941,1.858941,15.550560999999998,15.550560999999998,15.550560999999998,1.62022,1.636293,25.071156,25.071156,25.071156,1.62022,1663413145.0,2261567065.0,1.146152,1.2858969999999998,1.558302,1.748298,0.8724850000000001,0.641724,44.157895,0.022646,-0.055376,14.395095999999999,14.395095999999999
81069,002237,2013-03-31,C32,31.05988,26.897204,28.671062,0.846174,0.9032209999999999,0.800265,,21.54456,,2.7269419999999998,0.8367110000000001,30.731957,26.532714000000002,28.358504999999997,2.783218,15787671131.0,16471011875.0,1.459003,1.480592,1.522154,1.544676,0.685399,0.656964,,0.0,-0.154079,85.77930500000001,23.15289
81105,601677,2013-03-31,C32,59.730909999999994,74.925416,64.213945,0.731363,0.767021,0.734593,119.943827,,48.033707,1.442498,1.179238,60.7856,85.414128,66.320982,1.527933,3668288450.0,4530402045.0,1.095173,1.1236979999999999,1.352559,1.387787,0.913098,0.73934,,0.0,-0.14969000000000002,163.866773,43.782029
81272,002171,2013-03-31,C32,,,,0.781222,0.709477,0.734504,,,,4.008482,1.9258110000000002,,,,4.17312,3196552114.0,3218409001.0,2.387101,2.4584610000000002,2.403423,2.4752709999999998,0.418918,0.41607299999999997,,0.0,-0.13416,350.957743,
81313,002460,2013-03-31,C32,40.786402,39.710041,40.479558000000004,4.415106,4.4151110000000005,4.32618,,,,3.328961,2.5571450000000002,39.821242,39.713051,39.670577,3.346121,2154516672.0,3090985630.0,1.8722849999999998,1.986563,2.686081,2.850031,0.534107,0.37229,,0.0,-0.060073,96.894527,26.315555
81379,601137,2013-03-31,C32,29.342578000000003,32.652085,29.924107,1.328432,1.4918200000000001,1.356429,27.208523,,26.375117,1.625342,1.526751,29.342578000000003,32.652085,29.924107,1.625342,2722012680.0,3397932353.0,1.244685,1.320319,1.55376,1.648175,0.803416,0.6436,,0.0,-0.060334000000000006,117.40531299999999,25.24896
81460,002540,2013-03-31,C32,30.813634000000004,24.993402,28.504156,1.741428,1.691555,1.674404,,11.825389999999999,61.46376899999999,1.337438,1.3290549999999999,30.237813,24.705289,28.002442,1.339089,2594891518.0,3092748108.0,1.113075,1.142698,1.32663,1.361936,0.8984120000000001,0.75379,,0.0,0.172999,82.796565,24.603082
81482,601677,2012-12-31,C32,70.246039,70.246039,70.246039,0.8601139999999999,0.8601139999999999,0.8601139999999999,141.05893799999998,141.05893799999998,141.05893799999998,1.7046430000000001,1.423885,71.486399,71.486399,71.486399,1.804986,3630266134.0,5136511908.0,1.111846,1.141761,1.573166,1.615493,0.8994049999999999,0.6356609999999999,118.842105,0.008415,-0.039646,19.007868,19.007868
81537,002203,2013-03-31,C32,25.521182,24.411922,24.886491,0.575842,0.499663,0.579701,13.063092999999999,16.442842000000002,7.328473,2.1647369999999997,0.819149,25.521182,24.411922,24.886491,2.1648259999999997,10473197872.0,10691490674.0,1.399273,1.439462,1.4284379999999999,1.469465,0.714657,0.700066,,0.0,0.028037,117.33514699999999,30.390788
81545,600456,2013-03-31,C32,430.189038,746.1130400000001,680.929071,2.9449099999999997,3.310718,3.038146,,,,1.7768169999999999,1.059891,1175.279542,2782.796326,1933.2637969999998,1.895273,9633829104.0,9633829104.0,1.453956,1.484141,1.453956,1.484141,0.687779,0.687779,,0.0,-0.098647,343.4106,93.12795899999999
81548,000878,2013-03-31,C32,147.542437,,,0.473915,0.666303,0.483097,8.015063,3.423639,6.731997,2.4023380000000003,0.630059,777.433229,,,2.8442830000000003,42995813844.0,42995926092.0,1.35626,1.4001379999999999,1.356264,1.400142,0.737322,0.73732,,0.0,-0.09715800000000001,691.010146,51.023998999999996
81636,002182,2013-03-31,C32,136.18471200000002,,100.598258,0.667925,0.746822,0.661335,26.552802000000003,9.711160000000001,27.394718,2.039387,0.941894,117.592992,,84.327703,2.590566,3545396115.0,3831885471.0,1.34145,1.4314930000000001,1.4498469999999999,1.547166,0.745462,0.689728,,0.0,-0.022919,157.94883000000002,33.004667
81661,600549,2013-03-31,C32,23.989849,94.911694,27.511987,2.3908549999999997,3.506445,2.486329,12.578228999999999,,15.063282999999998,3.7923459999999998,1.587238,40.157841999999995,438.55660599999993,49.153597,5.568725,29695805626.0,29695805626.0,2.100244,2.2309200000000002,2.100244,2.2309200000000002,0.47613500000000003,0.47613500000000003,,0.0,-0.205233,224.279135,26.198334
81670,300057,2013-03-31,C32,35.019221,35.187311,31.214848999999997,3.127119,2.6883619999999997,2.593239,21.754735,,41.457995000000004,3.178071,1.7173169999999998,41.298374,38.786752,36.989113,3.581839,5044576232.0,7133675657.0,1.4492200000000002,1.625397,2.049383,2.2985189999999998,0.690026,0.48795200000000005,,0.0,0.602792,84.501447,19.027995
81795,002578,2012-12-31,C32,46.306203000000004,46.306203000000004,46.306203000000004,1.811136,1.811136,1.811136,19.690345,19.690345,19.690345,2.0401130000000003,1.7435470000000002,46.274409999999996,46.274409999999996,46.274409999999996,2.0616529999999997,1392748464.0,2107197246.0,1.206648,1.299135,1.825632,1.9655619999999998,0.828742,0.547756,,0.0,0.075099,21.792291,21.792291
81844,002203,2012-12-31,C32,24.82515,24.82515,24.82515,0.560138,0.560138,0.560138,12.706827,12.706827,12.706827,2.152245,0.9312549999999999,24.82515,24.82515,24.82515,2.152245,9328222085.0,9539503282.0,1.4494360000000002,1.498423,1.482266,1.532362,0.689923,0.674643,78.842105,0.012684,-0.298264,19.595171,19.595171
81863,002578,2013-03-31,C32,46.221081,44.21395,45.988696999999995,1.807806,1.91267,1.694997,19.654149,,20.817851,2.014032,1.7131450000000001,46.189347,44.20543,45.954978999999994,2.035056,1405888446.0,2110145117.0,1.2008219999999998,1.2908979999999999,1.802354,1.937552,0.8327629999999999,0.55483,,0.0,-0.001838,135.797953,34.028686
81885,600432,2012-12-31,C32,,,,4.3876290000000004,4.3876290000000004,4.3876290000000004,19.190274,19.190274,19.190274,3.544047,0.663091,,,,3.3902,24917174033.0,24917174033.0,1.460839,1.5088709999999999,1.460839,1.5088709999999999,0.684538,0.684538,,0.0,0.094891,48.802909,48.802909
81980,600331,2012-12-31,C32,,,,1.554965,1.554965,1.554965,4.8816489999999995,4.8816489999999995,4.8816489999999995,4.231857,0.8986629999999999,,,,7.415989,13349810538.0,13349810538.0,1.65278,1.7376650000000002,1.65278,1.7376650000000002,0.6050409999999999,0.6050409999999999,,0.0,-0.195913,51.960842,51.960842
82026,000751,2012-12-31,C32,,,,0.652221,0.652221,0.652221,,,,,1.297009,,,,,9515127449.0,9515302836.0,2.9099880000000002,4.259337,2.910042,4.259416000000001,0.343644,0.343638,,0.0,-0.35396,,
82062,000751,2013-03-31,C32,,141.219347,,0.969585,1.0641040000000002,1.033758,,,,,2.11272,,159.253203,,,10625003332.0,10625219542.0,3.63115,5.211518,3.631224,5.211624,0.275395,0.275389,,0.0,0.48658999999999997,387.61105200000003,
82104,002378,2013-03-31,C32,66.738324,88.58506,78.315667,5.037356,5.0553349999999995,4.916247,47.581486,10.477309,20.536282,6.178098,3.3078410000000003,66.738324,88.58506,78.315667,6.178098,4105839814.0,10107937135.0,1.496697,1.545641,3.6846349999999997,3.805128,0.668138,0.271397,,0.0,-0.157635,83.02472900000001,19.674446
82144,002149,2013-03-31,C32,35.746542,,31.950778999999997,1.386385,1.21824,1.318912,11.13255,12.431256,9.583655,1.9703439999999999,0.7599670000000001,86.600398,,60.052907,2.2861540000000002,3659840394.0,3659840394.0,1.355029,1.4284430000000001,1.355029,1.4284430000000001,0.737992,0.737992,,0.0,0.014559,235.589918,24.728528
82183,002295,2013-03-31,C32,238.334419,,,0.600009,0.601851,0.569445,4.124326,,,1.598586,0.9932629999999999,238.334419,,,1.598586,1802360618.0,1874015352.0,1.309892,1.345924,1.361968,1.399432,0.763422,0.734232,,0.0,0.012903,825.801306,63.047789
82305,600331,2013-03-31,C32,,103.772367,,1.289994,1.9660959999999998,1.430561,4.049798,,5.6116589999999995,3.904907,0.800481,,917.1396689999999,,7.613633,11802837951.0,11802837951.0,1.564946,1.649548,1.564946,1.649548,0.639,0.639,,0.0,-0.170404,119.34137199999999,
82375,002082,2013-03-31,C32,17.377029,25.718401,17.844239,0.14402,0.140908,0.141374,7.795109,,11.064072,1.416177,0.9627610000000001,18.288769,26.99033,18.772208,1.432148,2044294494.0,2168998838.0,1.199292,1.245424,1.27245,1.321396,0.833825,0.785886,,0.0,-0.034884,93.307937,16.234081
82377,600595,2013-03-31,C32,58.864695,,50.664484,0.5912850000000001,0.662036,0.620352,10.959291,2.193812,5.708497,1.033862,0.279596,112.24188899999999,,124.053727,1.255807,26473375531.0,26473375531.0,1.0081440000000002,1.1336709999999999,1.0081440000000002,1.1336709999999999,0.991922,0.991922,,0.0,-0.12753,1004.1914300000001,33.054435999999995
82392,600768,2013-03-31,C32,168.421968,,1931.882571,0.8839239999999999,1.3323129999999999,0.936051,,,,6.567261,1.396945,168.421968,,1931.882571,6.567261,1388796767.0,1388796767.0,2.1159310000000002,2.245436,2.1159310000000002,2.245436,0.472605,0.472605,,0.0,0.040257999999999995,,62.154720999999995
82454,002379,2013-03-31,C32,137.520876,108.988878,68.03953800000001,1.2783280000000001,1.271714,1.225441,17.703732000000002,2.2743900000000004,8.671741,1.574373,0.436123,129.157584,108.27480700000001,65.074215,1.584584,6473049717.0,7188377933.0,1.039258,1.073004,1.154105,1.191581,0.962225,0.8664719999999999,,0.0,0.090211,121.584924,33.758466
82487,000960,2012-12-31,C32,448.412658,448.412658,448.412658,1.107767,1.107767,1.107767,65.164796,65.164796,65.164796,3.4959949999999997,0.782972,522.1818480000001,522.1818480000001,522.1818480000001,3.5152449999999997,36312082067.0,36312082067.0,1.548794,1.577623,1.548794,1.577623,0.645664,0.645664,1046.315789,0.000956,0.117183,40.381572999999996,40.381572999999996
82494,000612,2013-03-31,C32,,15.881306,159.148529,0.736283,0.8557379999999999,0.76847,13.866331,,21.16921,1.7844,0.690608,,15.881306,159.148529,1.7844,8594618127.0,8594654348.0,1.2997299999999998,1.3164129999999998,1.299735,1.316418,0.7693909999999999,0.769387,,0.0,-0.132964,81.850151,83.040223
82596,600459,2013-03-31,C32,106.936677,46.410302,85.352925,0.9234950000000001,0.880243,0.847226,194.585734,,,2.2839110000000002,1.41438,130.230233,56.151413,105.63931799999999,2.393811,4938394185.0,4995387378.0,1.762761,1.7897619999999999,1.783105,1.810418,0.567292,0.56082,,0.0,0.052517999999999995,129.338933,44.315641
82613,000962,2013-03-31,C32,50.195653,82.427945,50.683485,2.293869,2.001496,2.208409,90.80838100000001,,38.601231,2.093408,1.0540969999999998,49.490237,82.03143299999999,50.372048,2.095688,7698397810.0,7698410716.0,1.5383040000000001,1.573335,1.5383069999999999,1.573338,0.6500670000000001,0.650065,,0.0,-0.066986,192.830269,36.779776
82726,600338,2013-03-31,C32,21.792316,,22.949063,1.278482,1.474364,1.154364,,17.9169,71.211476,130.610739,3.319446,23.373517,,24.299913,,2264700364.0,2264700364.0,3.988604,4.396229,3.988604,4.396229,0.250714,0.250714,,0.0,,,27.918802000000003
82855,000960,2013-03-31,C32,412.323108,,,1.01861,0.8734709999999999,0.9096780000000001,59.92014399999999,,,3.3426160000000005,0.705968,480.15514,,,3.362394,35508951594.0,35508951594.0,1.486022,1.512757,1.486022,1.512757,0.672938,0.672938,,0.0,-0.080483,,98.56824399999999
82888,002114,2013-03-31,C32,84.501016,,,1.424553,3.904756,1.621313,6.0970629999999995,11.819500999999999,18.717949,10.25588,2.43328,86.183161,,,11.246897,2344133621.0,2384805675.0,3.076072,3.1722490000000003,3.129443,3.22729,0.32509,0.319546,,0.0,,,91.613017
82998,600392,2013-03-31,C32,50.325055,190.382547,43.427739,10.246977000000001,16.025223,9.656594,45.685974,,72.472751,8.223641,7.064924,49.711184,192.293957,43.019506,8.351275,3936993559.0,7877879142.0,3.4857669999999996,3.6204400000000003,6.97498,7.244460000000001,0.286881,0.14337,,0.0,0.239223,363.600733,20.728901
83079,600432,2013-03-31,C32,,,379.58416,3.6141059999999996,5.757982,3.502999,15.8071,,23.045115,2.972727,0.468029,,,65.643952,2.8274630000000003,25797680157.0,25797680157.0,1.302114,1.338638,1.302114,1.338638,0.7679819999999999,0.7679819999999999,,0.0,-0.176296,626.504729,70.821373
83177,600531,2013-03-31,C32,76.40961800000001,,,0.35415399999999997,0.31606300000000004,0.33373600000000003,29.117140000000003,8.51336,,2.330292,0.6400779999999999,91.2058,,,2.403394,9587825091.0,9587825091.0,1.357805,1.38663,1.357805,1.38663,0.736483,0.736483,,0.0,-0.124927,2346.83014,51.882759
83186,000060,2013-03-31,C32,34.807795,51.214818,37.187576,1.00844,2.739564,1.115221,12.499664,,12.261495,2.589044,1.73531,42.947276,52.712315000000004,43.169703000000005,3.262493,25834273685.0,25843588411.0,1.7896189999999998,2.411914,1.7902639999999999,2.412784,0.558778,0.558577,,0.0,-0.00442,154.016074,28.978922999999998
83201,601600,2013-03-31,C32,,,,0.372768,0.407158,0.371219,49.646537,,27.025008000000003,0.9830780000000001,0.275663,,,,1.300712,215336000000.0,215057000000.0,0.9968549999999999,1.065315,0.99556,1.0639319999999999,1.003155,1.0044600000000001,,0.0,-0.196881,378.00108900000004,
83229,000807,2013-03-31,C32,264.15410299999996,,,0.713971,0.796097,0.674437,7.984527000000001,,13.594367000000002,1.537967,0.395945,563.934655,,,1.9838689999999999,22561340183.0,22561469708.0,1.1342450000000002,1.17012,1.134252,1.170126,0.8816440000000001,0.881639,,0.0,-0.058824,1147.231936,68.923631
83231,603399,2013-03-31,C32,44.406132,55.295578000000006,,1.528669,2.0573580000000002,,,,,3.7841169999999997,1.934651,43.830868,54.267385,,3.855087,2867480769.0,5045411168.0,1.339194,1.405392,2.3563490000000002,2.472826,0.746718,0.424385,,0.0,0.25543899999999997,90.722497,
83249,601388,2013-03-31,C32,27.733886,33.587158,,0.861784,0.967557,,33.713384000000005,,,2.019737,1.238478,27.779387,33.587158,,2.019737,4373310512.0,6087221993.0,1.155959,1.186915,1.608982,1.6520700000000001,0.865083,0.6215109999999999,,0.0,-0.073272,111.617975,
83333,600219,2013-03-31,C32,14.846074,27.92817,17.06071,0.825973,0.896819,0.824808,9.41156,,10.847258,0.669613,0.46220600000000006,16.815094000000002,33.771234,19.472929,0.72893,22055134925.0,22055134925.0,0.784461,0.8300040000000001,0.784461,0.8300040000000001,1.2747600000000001,1.2747600000000001,,0.0,-0.068915,122.76040900000001,23.129664000000002
83340,000807,2012-12-31,C32,280.663734,280.663734,280.663734,0.758594,0.758594,0.758594,8.48356,8.48356,8.48356,1.62163,0.445537,599.180571,599.180571,599.180571,2.067343,21928542722.0,21928693540.0,1.165217,1.204468,1.165225,1.204476,0.858209,0.858203,184.912281,0.005408,0.076546,28.84808,28.84808
83386,000630,2013-03-31,C32,30.146877000000003,37.801381,35.488233,0.30453,0.33674299999999996,0.301762,,,73.09969699999999,1.93713,0.580017,25.466333,37.122258,29.463633,2.136103,53097978062.0,53098202570.0,1.272838,1.309006,1.272844,1.3090110000000001,0.785646,0.785643,,0.0,-0.124339,143.23252,31.798046999999997
83397,600362,2013-03-31,C32,14.512837,19.291045,15.889485,0.48461000000000004,0.417785,0.437175,12.130664,21.067526,12.452514,1.7097790000000002,0.972327,14.731558999999999,19.7922,16.168754,1.7532,99421747461.0,112203000000.0,1.238049,1.258108,1.397206,1.419843,0.807722,0.7157140000000001,,0.0,-0.069992,67.565784,16.229381
83501,600255,2013-03-31,C32,168.02678400000002,,304.47400899999997,0.658027,0.9713700000000001,0.7150880000000001,,,,2.05618,1.158241,251.236381,,1040.684956,2.184904,3586077835.0,3586077835.0,1.586223,1.609819,1.586223,1.609819,0.630428,0.630428,,0.0,0.017730000000000003,324.346583,78.629144
83570,002460,2013-06-30,C32,43.595383,42.3631,41.690296999999994,4.719176,4.506098000000001,4.506925,,,,3.6004400000000003,2.547625,42.563752,42.487413000000004,41.217113,3.6196669999999997,2358815249.0,3374162399.0,1.912837,2.0272229999999998,2.736214,2.899836,0.522784,0.365469,,0.0,0.004661,39.31965,21.531458999999998
83705,600392,2013-06-30,C32,33.60757,100.025191,16.947395,6.843032000000001,6.802853999999999,5.563198000000001,30.509546000000004,,,5.4018690000000005,4.323128,33.197621000000005,97.323044,16.813609,5.479556,2967852391.0,5409301846.0,2.41578,2.500787,4.403077,4.558014,0.413945,0.22711399999999998,,0.0,-0.17243499999999998,81.630773,9.244323
83750,002182,2013-06-30,C32,112.64661399999999,641.7670969999999,133.09169,0.552481,0.556838,0.535387,21.963429,25.041987,78.253201,1.710616,0.7497560000000001,97.268277,90.087956,76.842275,2.140409,3352717500.0,3540412794.0,1.224143,1.302715,1.292675,1.375645,0.8168979999999999,0.77359,,0.0,-0.191797,31.73712,14.865515
83814,000933,2013-06-30,C32,71.021738,22.830425,,0.302885,0.311449,0.316508,5.082686,6.0829580000000005,6.198498000000001,0.826523,0.23680500000000002,42.059554,19.171041,,1.1277270000000001,39678205765.0,39464979476.0,0.9620350000000001,1.10851,0.956865,1.1025530000000001,1.039463,1.045079,,0.0,-0.40770300000000004,25.998874,18.599764999999998
83823,600459,2013-06-30,C32,89.553966,38.178866,70.103778,0.7733800000000001,0.696641,0.649682,162.955543,,75.753899,1.8989040000000001,1.29189,109.061121,43.526969,82.971399,1.989281,4078760607.0,4118952247.0,1.5859379999999998,1.612275,1.601565,1.628163,0.630542,0.6243890000000001,,0.0,-0.11857100000000001,49.353442,32.6391
83846,601137,2013-06-30,C32,24.412063,30.258847999999997,26.918228000000003,1.105212,1.088467,1.105172,22.636599,,52.308375,1.366797,1.150854,24.412063,30.258847999999997,26.918228000000003,1.366797,2707954224.0,3100192588.0,1.129523,1.190079,1.29313,1.362458,0.88533,0.773317,,0.0,-0.21822800000000003,40.830116,19.998995999999998
83956,600338,2013-06-30,C32,19.068277,,19.513593,1.1186719999999999,1.104143,0.897043,,40.297877,50.491671999999994,527.756985,2.6879470000000003,20.451826999999998,,21.009482000000002,,2102366984.0,2102366984.0,3.452434,3.7768089999999996,3.452434,3.7768089999999996,0.28965100000000005,0.28965100000000005,,0.0,,,20.589859
83971,300337,2013-06-30,C32,46.882381,46.444256,,3.326493,2.8767709999999997,,96.769532,,,2.804589,2.1614709999999997,46.882381,46.444256,,2.804589,2980631415.0,5238081422.0,1.3390090000000001,1.376258,2.353138,2.418598,0.746821,0.424964,,0.0,0.13445,40.912646,
84002,000612,2013-06-30,C32,,22.100959,84.06427099999999,0.8982620000000001,0.986408,0.9425110000000001,16.916866,,101.712935,1.265908,0.8326100000000001,,22.100959,84.06427099999999,1.265908,7543543466.0,7844710537.0,1.1277110000000001,1.1418059999999999,1.172733,1.187392,0.8867520000000001,0.852709,,0.0,-0.21791300000000002,23.803128,20.748043
84005,600549,2013-06-30,C32,20.675564,41.183349,31.173239000000002,2.06055,2.491603,2.287026,10.840501,9.979783,7.394075,3.2091220000000003,1.315224,34.60989,127.914933,67.143751,4.877346,27197731840.0,27197731840.0,1.854859,1.964489,1.854859,1.964489,0.5391239999999999,0.5391239999999999,,0.0,-0.315033,42.534372,20.299468
84025,002171,2013-06-30,C32,,,,0.626605,0.541044,0.5568649999999999,,79.7193,,3.2178400000000003,1.556984,,,,3.347521,2700694686.0,2712800978.0,2.032826,2.093669,2.041938,2.103055,0.49192600000000003,0.489731,,0.0,-0.30552399999999996,58.385112,54.586836
84045,002501,2013-06-30,C32,27.471235999999998,18.448747,22.649706,3.644651,2.770937,3.167543,10.047816000000001,9.175508,8.681574000000001,1.881846,1.231398,27.471235999999998,18.448747,22.649706,1.881846,5712204262.0,7176011459.0,1.248564,1.2672780000000001,1.5685209999999998,1.5920299999999998,0.80092,0.6375430000000001,,0.0,-0.378732,19.856742999999998,11.61705
84233,600961,2013-06-30,C32,,,,0.25196799999999997,0.21835900000000003,0.22659899999999997,7.809342,,,5.627026,0.510939,,,,5.602052,7602093907.0,8896711604.0,1.195403,1.258805,1.3989770000000001,1.473176,0.8365379999999999,0.714808,,0.0,-0.42307700000000004,279.699899,352.549341
84240,600456,2013-06-30,C32,315.579576,589.668262,436.74338600000004,2.1603369999999997,2.045607,2.125018,,,,1.2871350000000001,0.7705420000000001,862.165668,1989.688277,803.942769,1.3983780000000001,7809526121.0,7809526121.0,1.168455,1.192302,1.168455,1.192302,0.8558309999999999,0.8558309999999999,,0.0,-0.338782,71.214113,36.939903
84296,000657,2013-06-30,C32,,344.405062,,1.346079,1.369113,1.29824,283.82058,60.3379,,7.538916,5.4377830000000005,,344.405062,,7.538916,1602706196.0,2259949543.0,4.036987,4.057633999999999,5.692489,5.721602,0.247709,0.17567,,0.0,,116.89055900000001,
84315,600595,2013-06-30,C32,48.211687,,,0.48427700000000007,0.541438,0.513767,8.975939,2.747611,6.527575,0.875539,0.218486,91.928972,,,1.0506950000000002,26617823114.0,26617823114.0,0.972234,1.087539,0.972234,1.087539,1.028559,1.028559,,0.0,-0.285425,53.218809,19.802925
84329,000807,2013-06-30,C32,198.115577,,,0.535478,0.497246,0.460095,5.988395,1619.5546140000001,35.021218,1.176398,0.28241700000000003,422.950991,,,1.526651,21744803549.0,21744844169.0,1.041104,1.072544,1.0411059999999999,1.072546,0.960519,0.960517,,0.0,-0.294118,80.1301,29.898265999999996
84439,000831,2013-06-30,C32,54.009626000000004,706.787293,32.284760999999996,3.579489,27.078228999999997,4.867975,325.091179,,,6.499137,7.299580000000001,50.986675,706.787293,31.166420000000002,6.499137,10457962030.0,14402634786.0,4.6854059999999995,5.307275,6.45271,7.309143,0.213429,0.154974,,0.0,,470.73138099999994,13.197478
